File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA01L7,I Dreamed That Heaven Was Like This        ,The Highway Q.C.'s               ,"Lifetime: A Retrospective Of Soul,",1956,FUS,00/00/00,99/99/99,05/04/23,0,,02:39.0,0,0
DA01S2,Heaven Is My Home                          ,The Soul Stirrers                ,"Lifetime: A Retrospective Of Soul,",1958,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA01S3,The Love Of God                            ,The Soul Stirrers                ,"Lifetime: A Retrospective Of Soul,",1958,FUS,00/00/00,99/99/99,05/04/23,0,,02:07.0,0,0
DA01S4,Out On A Hill                              ,The Soul Stirrers                ,"Lifetime: A Retrospective Of Soul,",1958,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA01S5,Until Then                                 ,The Soul Stirrers                ,"Lifetime: A Retrospective Of Soul,",1958,FUS,00/00/00,99/99/99,05/04/23,0,,02:15.0,0,0
DA01S6,When The Gates Swing Open                  ,The Soul Stirrers                ,"Lifetime: A Retrospective Of Soul,",1959,FUS,00/00/00,99/99/99,05/04/23,0,,02:51.0,0,0
DA01S7,"Never, Never                               ",Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1962,FUS,00/00/00,99/99/99,05/04/23,0,,02:33.0,0,0
DA01S8,Rome (Wasn't Built In A Day)               ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1962,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA01S9,Dance What You Wanna                       ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1962,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA01SA,"Baby, We've Got Love                       ",Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1962,FUS,00/00/00,99/99/99,05/04/23,0,,02:05.0,0,0
DA01SB,I Had A Dream                              ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA01SC,Easy Lovin'                                ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA01SD,I've Got To Love Somebody's Baby           ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA01SE,Just The One (I've Been Looking For)       ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:44.0,0,0
DA01SF,Part Time Love                             ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,03:32.0,0,0
DA01SG,Sixteen Tons                               ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,06:54.0,0,0
DA01SH,Somebody's Sleeping In My Bed              ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA01SI,Blues In The Night                         ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:54.0,0,0
DA01SJ,Save Your Love For Me                      ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:08.0,0,0
DA01SK,I Need Lot's Of Love                       ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,04:36.0,0,0
DA01SL,You Can't Win With A Losing Hand           ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1967,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA01SM,Rumors                                     ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA01SN,You Don't Know Like I Know                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA01SO,Twenty Years From Today                    ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:28.0,0,0
DA01SP,Twenty Years From Today                    ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,02:27.0,0,0
DA01SQ,That's Where It's At                       ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1966,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA01SR,Woman Across The River                     ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1968,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA01SS,I'd Rather Drink Muddy Water               ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1968,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA01ST,I'm Not The Same Person                    ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1968,FUS,00/00/00,99/99/99,05/04/23,0,,03:00.0,0,0
DA01SU,Mr. Nobody Is Somebody Now                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1968,FUS,00/00/00,99/99/99,05/04/23,0,,03:15.0,0,0
DA01SV,Take Care Of Your Homework                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1968,FUS,00/00/00,99/99/99,05/04/23,0,,02:33.0,0,0
DA01SW,Seperation Line                            ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1969,FUS,00/00/00,99/99/99,05/04/23,0,,03:37.0,0,0
DA01SX,Love Bones                                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1969,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA01SY,Steal Away                                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1970,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA01SZ,Steal Away                                 ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1970,FUS,00/00/00,99/99/99,05/04/23,0,,06:08.0,0,0
DA01T0,I Am Somebody                              ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1970,FUS,00/00/00,99/99/99,05/04/23,0,,05:44.0,0,0
DA01T1,Jody's Got Your Girl And Gone              ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1970,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA01T2,I Don't Wanna Lose You                     ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1971,FUS,00/00/00,99/99/99,05/04/23,0,,05:19.0,0,0
DA01T3,Don't Take My Sunshine                     ,Johnnie Taylor                   ,"Lifetime: A Retrospective Of Soul,",1970,FUS,00/00/00,99/99/99,05/04/23,0,,03:14.0,0,0
